match_id,gold_diff,xp_diff,cs_diff,kills_diff,tower_diff,gold_diff_top,xp_diff_top,cs_diff_top,gold_diff_jungle,xp_diff_jungle,cs_diff_jungle,gold_diff_mid,xp_diff_mid,cs_diff_mid,gold_diff_adc,xp_diff_adc,cs_diff_adc,gold_diff_support,xp_diff_support,cs_diff_support,blue_dragons,red_dragons,blue_voidgrubs,red_voidgrubs,blue_plates,red_plates,plates_diff,first_blood,blue_avg_champion_wr,red_avg_champion_wr,synergy_diff,blue_has_duo,red_has_duo,blue_duo_impact,red_duo_impact,duo_impact_diff,blue_wins
BR1_3227522797,-1366,-968,-1,-3,0,572,188,20,-315,-370,-10,-141,246,-2,-1283,154,-4,-199,-1186,-5,0,1,3,0,0,0,0,0,0.44598173182316403,0.4013440860215054,0.04463764580165863,1,1,-0.06904761904761902,-0.04834054834054835,-0.020707070707070674,1
BR1_3227524201,1766,1058,21,5,0,1636,1188,22,-40,739,14,165,48,-3,-118,-203,-12,123,-714,0,0,0,1,0,0,0,0,1,0.5231088192852898,0.47251002965288685,0.050598789632402996,1,1,-0.0021164021164021087,-0.02614977614977612,0.02403337403337401,1
BR1_3227532606,3288,1813,28,6,0,1438,1241,20,603,635,1,1554,704,18,-203,-732,-10,-104,-35,-1,0,0,3,0,0,0,0,0,0.5963610230025628,0.4038755980861244,0.19248542491643839,1,1,0.09749805749805746,-0.0803571428571429,0.17785520035520036,1
BR1_3227533153,-1042,-492,11,-2,0,-1647,-1210,-22,455,805,24,-722,-322,3,524,-177,4,348,412,2,0,0,1,0,0,0,0,0,0.49502262443438916,0.5448717948717949,-0.049849170437405776,1,1,-0.11717171717171716,0.1939622877122877,-0.3111340048840049,0
BR1_3227533693,-46300,-68000,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3773809523809524,0.40606060606060607,-0.028679653679653694,1,1,0.0,-0.052083333333333336,0.052083333333333336,1
BR1_3227540284,-2347,-271,-17,-2,0,961,1367,17,-1192,-713,-7,-2395,-1019,-16,113,153,-6,166,-59,-5,0,1,3,0,0,0,0,0,0.5001341991341992,0.5967987194877952,-0.09666452035359596,1,0,-0.20657968574635244,0.0,-0.20657968574635244,0
BR1_3227541561,-430,-274,-31,2,0,-1313,-717,-17,135,142,2,-101,-292,-8,-702,-676,-11,1551,1269,3,0,0,0,0,0,0,0,1,0.522463549522373,0.4789767441860465,0.04348680533632643,0,1,0.0,0.05223214285714284,-0.05223214285714284,0
BR1_3227542111,27,-265,10,-1,0,-747,-558,-26,1439,-281,-9,1039,697,43,-1480,-58,0,-224,-65,2,0,0,3,0,0,0,0,0,0.4596010415287524,0.5170264174993412,-0.05742537597058878,1,1,-0.22833994708994707,0.03239823042454622,-0.2607381775144933,0
BR1_3227542818,-49110,-65000,-2,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5142857142857142,0.38409090909090904,0.1301948051948052,0,1,0.0,-0.20833333333333334,0.20833333333333334,1
BR1_3227542872,-3103,-998,-14,-7,0,-464,-158,-1,633,141,4,-467,-90,-7,-1272,-732,-12,-1533,-159,2,0,1,3,0,0,0,0,0,0.48327501974634723,0.48675109460030946,-0.00347607485396223,1,1,-0.2722222222222222,-0.10000000000000003,-0.17222222222222217,0
BR1_3227543498,498,299,-3,-1,0,134,-274,1,-174,83,-5,1635,691,9,-849,-204,-9,-248,3,1,0,1,3,0,0,0,0,0,0.5685960591133006,0.46897804283003525,0.09961801628326533,0,1,0.0,0.023809523809523836,-0.023809523809523836,1
BR1_3227552522,159,199,-34,1,0,1650,1082,22,-489,-250,-8,-884,-844,-20,-414,-173,-26,296,384,-2,0,1,0,0,0,0,0,0,0.5496581196581196,0.47161860482278917,0.07803951483533045,1,1,-0.0763888888888889,0.13076923076923075,-0.20715811965811964,1
BR1_3227553186,2114,2223,32,5,0,-44,685,24,894,831,13,612,656,13,-151,-739,-29,803,790,11,0,1,2,0,0,0,0,1,0.410359231411863,0.46623809523809523,-0.05587886382623225,1,1,-0.10732600732600728,-0.273970398970399,0.1666443916443917,1
BR1_3227554443,447,888,-15,1,0,-518,-299,-7,-497,360,7,1057,480,4,-325,-157,-15,730,504,-4,1,0,3,0,0,0,0,0,0.5077899841533497,0.535408866995074,-0.0276188828417242,1,1,-0.11940836940836941,0.09287157287157286,-0.21227994227994226,0
BR1_3227556823,-1784,-1246,-10,-4,0,586,867,21,-285,-852,-28,152,216,9,-1645,-2003,-20,-592,526,8,0,1,2,1,0,0,0,0,0.4605794681508967,0.568267982615185,-0.10768851446428829,1,1,-0.319047619047619,0.23888611388611386,-0.5579337329337328,0
BR1_3227562813,2873,1200,34,4,0,429,-46,17,424,337,8,4,230,-3,1272,556,5,744,123,7,0,1,1,2,0,0,0,1,0.51500666000666,0.4675268522327346,0.04747980777392535,1,1,0.1883333333333333,-0.06579301075268819,0.25412634408602147,1
BR1_3227564044,-5116,-4859,-27,-13,0,-2286,-1889,-28,-542,-871,-16,-1150,-1029,12,-917,-922,-11,-221,-148,16,0,1,0,3,0,0,0,0,0.49162739897019814,0.6694383394383394,-0.17781094046814128,1,1,-0.05833333333333332,-0.19047619047619047,0.13214285714285715,0
BR1_3227564679,108,-914,19,0,0,684,-476,1,159,-220,-5,-417,-375,-3,-251,-34,27,-67,191,-1,0,1,0,3,0,0,0,1,0.4842524044100399,0.33986425339366516,0.14438815101637476,1,1,0.20238095238095233,-0.2453416149068323,0.4477225672877846,1
BR1_3227565825,-270,-1995,7,-2,0,-398,-841,-7,-1603,-929,1,37,-519,-11,1419,139,17,275,155,7,0,1,1,0,0,0,0,1,0.4516622749231445,0.5397892956716486,-0.08812702074850409,1,1,0.10648148148148148,0.07996447996447993,0.02651700151700155,0
BR1_3227570347,-896,-235,-3,-1,0,341,446,9,-1135,-38,4,-588,-853,-11,480,-136,-10,6,346,5,1,0,0,3,0,0,0,1,0.6208461014640789,0.46671327356853676,0.15413282789554217,1,1,0.23775921658986174,-0.09560989560989563,0.3333691121997574,1
BR1_3227570740,-73,82,-50,2,0,-1159,-1059,-41,537,392,-2,372,139,-11,95,329,-6,82,281,10,0,1,3,0,0,0,0,1,0.5279994515288633,0.4476839826839827,0.08031546884488061,0,1,0.0,-0.07065217391304346,0.07065217391304346,1
BR1_3227574260,-2960,-3913,-50,-7,0,-1761,-2109,-32,-597,-780,-21,14,-76,10,-371,-398,1,-245,-550,-8,0,1,0,3,0,0,0,0,0.4719771241830065,0.5979241810820758,-0.12594705689906927,1,1,0.22962962962962963,-0.033333333333333326,0.26296296296296295,0
BR1_3227575931,-1777,-686,17,-4,0,-80,-414,-9,-728,288,12,341,280,16,-1506,-773,-9,196,-67,7,0,1,3,0,0,0,0,1,0.5026645232991982,0.574413821472645,-0.07174929817344677,0,1,0.0,0.26111111111111107,-0.26111111111111107,0
BR1_3227576093,-569,-159,20,-4,0,672,52,22,-719,-191,-5,892,792,12,-1662,-637,-16,248,-175,7,0,1,3,0,0,0,0,1,0.5486015037593985,0.47637390699188453,0.072227596767514,1,0,0.375,0.0,0.375,1
BR1_3227577395,-37934,-66000,-5,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.42045454545454547,0.07954545454545453,1,0,0.0,0.0,0.0,1
BR1_3227579363,-3535,-4622,-40,-7,0,195,-390,9,-3311,-2340,-38,-216,-966,-10,-308,-1433,-22,105,507,21,0,1,0,3,0,0,0,1,0.5725566801619433,0.5373766781670695,0.03518000199487381,0,0,0.0,0.0,0.0,0
BR1_3227579878,-405,-1439,-56,1,0,-232,-74,-5,2313,560,12,-2316,-1919,-40,-166,-275,-16,-4,269,-7,0,0,0,3,0,0,0,1,0.409468524251806,0.4765278026104059,-0.06705927835859987,1,1,-0.42857142857142855,0.41471306471306474,-0.8432844932844933,0
BR1_3227584274,-1325,-1229,6,-2,0,430,-70,5,-162,53,8,290,101,26,-1965,-917,-27,82,-396,-6,0,1,3,0,0,0,0,0,0.38008913308913306,0.46504761904761904,-0.08495848595848599,0,0,0.0,0.0,0.0,0
BR1_3227586826,-2150,-2442,-42,-5,0,-709,-499,-13,-650,-864,-22,609,-396,8,-1130,-542,-14,-270,-141,-1,0,1,0,1,0,0,0,0,0.4171023713128976,0.5937277537277537,-0.17662538241485604,1,1,-0.337037037037037,0.2668125912028351,-0.6038496282398722,0
BR1_3227590584,-558,-245,-2,-1,0,0,0,0,-35,-250,-2,14,31,1,-117,-13,-1,-420,-13,0,0,0,0,0,0,0,0,0,0.3867424242424242,0.5463333333333333,-0.15959090909090912,1,1,0.02238675958188155,-0.005555555555555536,0.027942315137437085,0
BR1_3227593604,312,567,-19,2,0,-854,-574,-14,1314,943,11,-779,-388,-16,280,52,1,351,534,-1,0,1,3,0,0,0,0,0,0.4544796380090498,0.5117870680044593,-0.0573074299954095,0,1,0.0,-0.005555555555555536,0.005555555555555536,1
BR1_3227597336,2008,956,-31,5,0,-164,187,-8,1405,553,2,850,709,5,-418,-75,-25,335,-418,-5,0,1,3,0,0,0,0,1,0.524908637461829,0.4291936769634931,0.09571496049833594,0,1,0.0,-0.37222222222222223,0.37222222222222223,1
BR1_3227602519,-2041,437,36,-6,0,461,834,32,-100,626,10,-451,-453,-2,-401,-116,-2,-1550,-454,-2,1,0,0,2,0,0,0,0,0.5270916179337232,0.5708664217138792,-0.04377480378015608,1,1,-0.13052325581395346,-0.0145847573479152,-0.11593849846603826,0
BR1_3227604060,-952,179,21,-5,0,-1234,-397,-21,478,1177,28,-225,-401,-4,-163,-157,9,192,-43,9,1,0,3,0,0,0,0,0,0.48388278388278383,0.5691042510121458,-0.08522146712936196,1,0,0.0,0.0,0.0,0
BR1_3227606545,2942,1589,44,4,0,636,115,14,1301,527,-2,-116,-45,6,873,646,23,248,346,3,1,0,0,0,0,0,0,0,0.4989475137699614,0.43042857142857144,0.06851894234138994,1,0,0.0,0.0,0.0,1
BR1_3227606947,188,669,-21,2,0,98,428,14,-21,175,10,-633,-606,-30,538,288,-11,206,384,-4,0,1,1,0,0,0,0,0,0.510314579971953,0.4854939805678722,0.024820599404080768,1,1,-0.19907085241387568,0.1442047353231564,-0.34327558773703204,0
BR1_3227609197,1089,897,42,1,0,51,-383,-9,-200,918,22,1127,761,22,110,196,5,1,-595,2,1,0,0,3,0,0,0,0,0.5709826839826839,0.43027263875365146,0.14071004522903247,0,0,0.0,0.0,0.0,1
BR1_3227609291,-700,-1643,-77,1,0,-847,-622,-32,-574,-480,-14,217,-78,-3,539,-625,-32,-35,162,4,0,1,0,0,0,0,0,1,0.4886724386724387,0.5976462703962704,-0.10897383172383168,1,1,-0.08333333333333326,0.30116069416272256,-0.3844940274960558,0
BR1_3227614083,1554,2078,59,1,0,1263,1036,35,-74,861,18,-444,-470,-20,532,249,18,277,402,8,0,1,3,0,0,0,0,1,0.5460798770779992,0.5237259816207185,0.022353895457280726,1,1,-0.11062675070028011,0.041666666666666685,-0.1522934173669468,1
BR1_3227614539,2663,1677,67,1,0,886,434,25,544,696,19,724,580,23,-17,-150,-3,526,117,3,0,0,0,3,0,0,0,1,0.5796456352636128,0.5479403676364163,0.0317052676271965,1,1,0.30116069416272256,-0.27143380922450694,0.5725945033872295,1
BR1_3227616226,1160,797,5,4,0,352,368,4,1099,643,13,852,134,2,-1087,-216,-20,-56,-132,6,1,0,0,0,0,0,0,1,0.49729763700351937,0.5146948665369717,-0.017397229533452352,1,0,-0.33126550868486354,0.0,-0.33126550868486354,0
BR1_3227617163,-1868,-2696,-54,-5,0,-1044,-1360,-33,-1298,-1002,-10,662,372,7,284,232,-6,-472,-938,-12,1,0,0,0,0,0,0,1,0.4545757575757576,0.5589150301983273,-0.10433927262256976,1,1,-0.3666666666666667,-0.11263736263736264,-0.25402930402930407,0
BR1_3227620457,-1804,-855,-17,-6,0,682,270,24,-823,-188,-6,-1038,-493,-22,-281,-454,-13,-344,10,0,0,1,1,2,0,0,0,1,0.4850786031827846,0.6214212454212454,-0.13634264223846082,1,1,0.02777777777777779,0.11096790890269152,-0.08319013112491373,0
BR1_3227621797,-40780,-62000,-5,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4688311688311688,0.44297520661157025,0.02585596221959857,1,1,0.0,-0.17824967824967827,0.17824967824967827,1
BR1_3227622418,-408,705,20,-4,0,-189,-330,5,-180,-318,-4,1831,926,6,-779,579,11,-1091,-152,2,0,1,3,0,0,0,0,0,0.4771479500891266,0.546218487394958,-0.06907053730583146,0,1,0.0,0.4375,-0.4375,0
BR1_3227628641,-3635,-1255,-7,-7,0,-44,-377,-1,-643,173,6,-1552,-999,-22,-916,455,16,-480,-507,-6,0,0,3,0,0,0,0,0,0.4764504283965728,0.6045650713853479,-0.12811464298877506,1,1,-0.22217990421975245,0.2842067992296187,-0.5063867034493712,0
BR1_3227631504,1521,305,12,4,0,1874,1510,33,-47,-524,-10,-599,-555,-21,625,-345,13,-332,219,-3,0,0,0,0,0,0,0,1,0.47140713254998967,0.4787030714985807,-0.007295938948591041,1,1,-0.011935698817258047,0.2563946922642575,-0.2683303910815155,0
BR1_3227632439,-1112,-409,-20,3,0,-79,-504,-11,-739,302,6,-291,-23,-10,52,177,-3,-55,-361,-2,0,0,3,0,0,0,0,1,0.4313559322033898,0.5369718009846378,-0.10561586878124801,0,1,0.0,0.17361111111111116,-0.17361111111111116,0
BR1_3227637628,510,-447,-27,2,0,218,-58,9,-399,-1292,-27,744,637,3,-394,-181,-19,341,447,7,0,1,0,3,0,0,0,1,0.5122311272687212,0.5316555092417161,-0.019424381972994897,1,1,0.2976270053475936,-0.32779529468833374,0.6254223000359274,1
BR1_3227638644,-1302,268,26,-4,0,-719,-131,-3,244,-81,6,422,424,23,-494,-111,2,-755,167,-2,0,0,0,0,0,0,0,0,0.45415928157863644,0.4663610115374821,-0.012201729958845664,1,1,-0.11799292661361627,-0.06851851851851853,-0.04947440809509773,0
BR1_3227638996,-1235,-1593,-51,0,0,-1016,-568,-20,747,444,6,-212,-499,-25,-391,-637,-9,-363,-333,-3,0,0,0,0,0,0,0,1,0.42423770301084274,0.5665873885150994,-0.14234968550425664,1,1,-0.055555555555555525,0.29658300101649854,-0.35213855657205406,0
BR1_3227639469,-2956,-2049,-39,-5,0,-1633,-1519,-33,228,188,3,-1163,-347,-2,211,-454,-4,-599,83,-3,0,0,0,0,0,0,0,0,0.49448879551820724,0.6227104377104377,-0.12822164219223042,1,1,-0.3666666666666667,0.35,-0.7166666666666667,0
BR1_3227644912,-332,-1621,-32,-1,0,-1036,-1363,-22,1192,-103,-11,11,84,2,-293,-249,3,-206,10,-4,0,1,3,0,0,0,0,0,0.5158508158508158,0.5183811802232856,-0.0025303643724697844,1,1,-0.334375,0.4,-0.734375,0
BR1_3227645133,-940,-1685,-47,-1,0,-1704,-1610,-29,-643,-904,-21,-11,-575,12,344,325,-6,1074,1079,-3,0,1,0,0,0,0,0,0,0.3755534224811333,0.5546191442965637,-0.17906572181543035,0,1,0.0,0.0,0.0,0
BR1_3227648143,-3783,-3061,-32,-7,0,-619,-601,4,618,607,8,-1835,-1237,-24,-1478,-1043,-21,-469,-787,1,0,1,1,2,0,0,0,0,0.4679240235420011,0.5221252299839753,-0.05420120644197418,1,1,0.02777777777777779,0.0,0.02777777777777779,0
BR1_3227649743,-608,-849,-43,-3,0,516,630,11,-361,-705,-35,-282,-170,-5,-315,-698,-25,-166,94,11,0,0,0,3,0,0,0,1,0.5057932959489023,0.4503081232492997,0.055485172699602625,1,1,-0.6071428571428572,0.446524064171123,-1.0536669213139802,0
BR1_3227651603,73,-715,-25,0,0,-1004,-1282,-33,91,-195,-2,1106,774,13,-204,-433,-7,84,421,4,0,0,3,0,0,0,0,1,0.47936162988115444,0.49148717948717946,-0.012125549606025021,1,1,0.31811391223155927,-0.1576166876076132,0.47573059983917243,1
BR1_3227653317,-3401,-1736,-19,-6,0,867,646,8,-789,-1104,-24,-1165,-556,-1,-1315,-693,-5,-999,-29,3,0,1,0,0,0,0,0,0,0.5719790745652814,0.5235665983565143,0.0484124762087671,1,1,-0.15277777777777776,0.29261363636363635,-0.44539141414141414,0
BR1_3227654364,-2799,-446,5,-5,0,-14,374,22,80,675,19,637,409,-2,-2704,-1110,-37,-798,-794,3,0,1,3,0,0,0,0,1,0.5576236263736265,0.46937564499483997,0.08824798137878653,1,1,0.0,-0.21944444444444444,0.21944444444444444,1
BR1_3227659704,2108,1236,2,5,0,-517,-289,-15,702,-155,-7,-26,77,2,1155,941,28,794,662,-6,0,0,1,0,0,0,0,1,0.6377011702986279,0.3864439375363751,0.2512572327622528,1,1,0.05659770114942533,-0.1688285220214568,0.22542622317088212,1
BR1_3227659714,-2868,-1518,-22,-4,0,299,123,22,-959,190,-3,53,-348,-2,-2291,-1144,-48,30,-339,9,0,0,0,3,0,0,0,1,0.5494720965309201,0.5041122602887309,0.0453598362421892,1,1,-0.3571428571428572,0.446524064171123,-0.8036669213139802,0
BR1_3227665678,2945,3033,48,4,0,465,141,10,1436,1301,21,1400,1215,22,-323,16,-14,-33,360,9,1,0,2,0,0,0,0,0,0.5517444513158799,0.5116138763197586,0.04013057499612127,1,1,-0.014285714285714235,-0.2972222222222222,0.282936507936508,1
BR1_3227666234,1148,249,36,2,0,2441,1411,48,-785,-553,-9,-1121,-1325,-24,716,45,16,-103,671,5,0,0,1,2,0,0,0,1,0.5511650557579765,0.4334937343358396,0.11767132142213688,1,1,0.1530507662835249,-0.3301282051282051,0.48317897141173005,1
BR1_3227668390,1496,1504,-16,4,0,87,559,0,1679,1144,8,-264,-567,-16,-223,-153,-7,217,521,-1,1,0,1,0,0,0,0,1,0.45828608575289964,0.6425322997416021,-0.18424621398870245,1,1,0.02777777777777779,0.446524064171123,-0.4187462863933452,0
BR1_3227671078,-1371,-1006,10,-4,0,-96,527,19,-1810,-1476,-27,-235,212,15,394,-391,4,376,122,-1,0,1,3,0,0,0,0,1,0.4838787878787879,0.42363830925628676,0.06024047862250115,1,1,0.0,-0.005555555555555536,0.005555555555555536,0
BR1_3227671274,-1160,-122,-15,0,0,390,511,14,-487,-594,-3,793,965,6,-1285,-628,-28,-571,-376,-4,0,0,3,0,0,0,0,1,0.46935795128566216,0.5076839826839826,-0.03832603139832047,1,0,-0.15789473684210525,0.0,-0.15789473684210525,0
BR1_3227671773,251,1053,14,0,0,906,819,14,-24,9,0,-66,-137,-3,82,265,5,-15,97,-2,0,0,0,0,0,0,0,0,0.5911402099626576,0.45501010101010103,0.13613010895255656,1,0,-0.04633620689655171,0.0,-0.04633620689655171,1
BR1_3227676030,743,786,21,4,0,1326,495,20,854,716,4,692,459,-14,-2056,-1100,-6,-73,216,17,0,1,0,0,0,0,0,1,0.49276923076923074,0.505442239546421,-0.012673008777190242,1,1,0.20593869731800762,-0.2,0.40593869731800764,1
BR1_3227678203,321,1315,7,0,0,-83,-87,-1,644,259,9,-180,451,6,328,363,-3,-388,329,-4,0,0,0,0,0,0,0,1,0.4808362010122552,0.5614069264069265,-0.08057072539467125,1,1,0.021816770186335377,0.28989703989703985,-0.2680802697107045,0
BR1_3227679440,-28520,-66000,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44571428571428573,0.4012987012987013,0.04441558441558441,0,0,0.0,0.0,0.0,1
BR1_3227681051,3773,1803,41,9,0,1535,911,36,1660,601,4,230,1159,15,312,-407,0,36,-461,-14,0,0,3,0,0,0,0,1,0.44945292710385587,0.5221111111111111,-0.07265818400725521,1,1,-0.018803418803418792,0.01666666666666672,-0.03547008547008551,1
BR1_3227681590,-3973,-1810,-36,-7,0,-1572,-1198,-22,-1099,-134,1,621,408,14,-1225,-464,-39,-698,-422,10,0,1,3,0,0,0,0,0,0.5465811965811966,0.5297331296154825,0.01684806696571417,1,1,-0.15277777777777776,0.0,-0.15277777777777776,0
BR1_3227682354,-1789,-578,15,-4,0,601,656,25,-524,-118,-4,-426,-535,-7,-785,-771,1,-655,190,0,1,0,0,2,0,0,0,0,0.481017316017316,0.600211161387632,-0.11919384537031597,1,1,-0.2554960602498803,0.12703222703222705,-0.38252828728210736,0
BR1_3227682701,1048,872,2,1,0,418,694,12,-214,197,1,-725,-658,-20,1208,273,6,361,366,3,0,0,0,3,0,0,0,0,0.5439793299070408,0.5072857142857143,0.03669361562132645,1,1,0.5042636219106807,-0.27247329059829056,0.7767369125089714,1
BR1_3227684681,1317,618,-38,4,0,288,485,8,313,-22,-6,321,170,-3,-279,-194,-31,674,179,-6,1,0,0,3,0,0,0,1,0.5938286099865048,0.5231746031746032,0.07065400681190159,1,1,0.02083333333333337,-0.15734989648033126,0.17818322981366463,1
BR1_3227685941,1297,456,40,2,0,897,484,12,-326,-874,-17,-280,78,22,859,478,18,147,290,5,1,0,0,3,0,0,0,1,0.5050906834540492,0.5062143998323774,-0.001123716378328199,1,1,0.2240483654276758,-0.1737773079633545,0.3978256733910303,1
BR1_3227688901,500,452,19,0,0,199,821,11,6,190,-3,-130,-329,-1,90,273,8,335,-503,4,1,0,0,3,0,0,0,1,0.4050141668676151,0.5115492350786468,-0.1065350682110317,0,1,0.0,0.0,0.0,0
BR1_3227691536,-1196,-216,-17,-2,0,-602,-408,-15,-902,-783,-24,-308,744,-9,459,117,29,157,114,2,0,1,0,0,0,0,0,0,0.5347226107226108,0.5787187627187627,-0.04399615199615181,0,1,0.0,0.35416666666666674,-0.35416666666666674,0
BR1_3227693435,1452,1373,57,1,0,1204,736,40,736,467,6,136,101,11,-323,205,4,-301,-136,-4,0,0,0,0,0,0,0,0,0.5753911827724407,0.45723915487165145,0.11815202790078927,1,1,-0.015403816613494034,-0.0317676767676768,0.016363860154182765,1
BR1_3227694632,1768,2406,15,3,0,14,400,-12,871,710,11,523,747,13,229,221,7,131,328,-4,0,0,3,0,0,0,0,0,0.452876404494382,0.43322073406819167,0.01965567042619032,1,1,0.19805194805194803,0.08106060606060606,0.11699134199134198,1
BR1_3227695371,2799,1826,19,8,0,804,1071,2,991,-160,5,1037,845,17,-770,306,-1,737,-236,-4,0,1,0,0,0,0,0,1,0.5954913880445795,0.417224600739935,0.17826678730464446,1,0,-0.010050672841370512,0.0,-0.010050672841370512,1
BR1_3227697514,2043,1531,23,4,0,1144,833,36,-988,-544,-5,463,202,-1,717,816,-1,707,224,-6,1,0,0,2,0,0,0,1,0.5853589062130876,0.413686759271059,0.1716721469420286,0,0,0.0,0.0,0.0,1
BR1_3227698892,-1130,224,47,-4,0,-619,-606,-3,-157,952,19,1012,776,25,-555,86,3,-811,-984,3,0,1,2,0,0,0,0,1,0.5102315998178067,0.5003578549793929,0.009873744838413856,1,0,-0.125,0.0,-0.125,0
BR1_3227703320,-1014,-83,10,-2,0,97,460,4,-364,-177,-1,-519,-785,-10,14,239,10,-242,180,7,0,0,0,3,0,0,0,0,0.5144065934065933,0.5484074245082649,-0.034000831101671514,1,1,-0.125,0.09293650793650793,-0.21793650793650793,0
BR1_3227704561,3664,1657,23,7,0,-791,-170,-17,1676,349,2,1113,431,12,1828,1021,27,-162,26,-1,0,0,1,0,0,0,0,0,0.6168956043956044,0.6002240983948302,0.016671506000774272,1,1,0.2142857142857143,-0.14724782386072707,0.3615335381464414,1
BR1_3227707154,3881,3530,44,10,0,-955,-184,-28,1080,1609,41,1670,825,11,1579,191,6,507,1089,14,1,0,3,0,0,0,0,0,0.5427846527111233,0.46511156186612573,0.07767309084499757,0,1,0.0,0.0,0.0,1
BR1_3227708555,479,437,75,-3,0,907,1081,50,-608,26,0,1479,491,34,-986,-513,-20,-313,-648,11,0,1,2,1,0,0,0,0,0.5201295763060468,0.513957874748266,0.006171701557780795,1,1,-0.08429118773946358,-0.17311854811854813,0.08882736037908455,1
BR1_3227709765,4713,2668,45,8,1,-692,-1048,-30,649,543,9,1759,1870,37,2689,1005,36,308,298,-7,0,0,3,0,0,0,0,1,0.5533626373626375,0.47754769411131004,0.07581494325132743,1,1,0.28676013641530884,-0.3255808080808081,0.612340944496117,1
BR1_3227711280,635,1513,32,-2,0,759,1054,20,581,162,-2,-236,240,22,-213,-631,-3,-256,688,-5,0,0,0,3,0,0,0,1,0.43115650167602626,0.5786113754058235,-0.14745487372979726,0,1,0.0,0.125,-0.125,0
BR1_3227712843,3333,1724,48,5,0,726,108,7,589,277,9,764,188,21,595,339,4,659,812,7,0,0,3,0,0,0,0,0,0.5390079566710405,0.4253864461768376,0.11362151049420294,0,0,0.0,0.0,0.0,1
BR1_3227713719,1571,397,10,2,0,1007,892,33,-361,-111,-3,-63,-386,-32,718,164,19,270,-162,-7,0,0,0,0,0,0,0,1,0.4980225988700565,0.48495781637717117,0.01306478249288534,1,1,0.01660256410256411,-0.04392857142857144,0.06053113553113555,1
BR1_3227717848,-662,-2215,-38,2,0,-958,-1180,-16,-6,210,12,-717,-1525,-41,723,78,5,296,202,2,0,0,0,0,0,0,0,1,0.5133333333333333,0.5552889463477699,-0.04195561301443662,1,1,0.14205486542443066,-0.04408602150537638,0.18614088692980704,1
BR1_3227720413,-668,-456,17,-2,0,217,-258,-5,-536,318,15,-1268,-770,-5,1066,104,8,-147,150,4,0,1,3,0,0,0,0,1,0.5667277167277167,0.4369837663308321,0.12974395039688463,1,1,-0.18226600985221672,0.4456115779645191,-0.6278775878167359,0
BR1_3227724029,333,-1247,-37,2,0,-1717,-1630,-33,141,-255,2,695,-40,-12,-34,748,5,1248,-70,1,0,0,0,3,0,0,0,1,0.45721212121212124,0.513090909090909,-0.055878787878787806,1,1,0.0357142857142857,-0.026404151404151404,0.062118437118437106,0
BR1_3227725914,2927,1642,38,6,0,666,685,14,527,-33,5,1356,1276,18,68,162,2,310,-448,-1,1,0,2,1,0,0,0,1,0.4800000000000001,0.4955203518568251,-0.015520351856824988,1,1,0.1266666666666666,-0.11904761904761905,0.24571428571428566,1
BR1_3227726224,-934,-86,-41,3,-1,1262,689,20,-14,-123,-1,853,462,-3,-2985,-859,-55,-50,-255,-2,0,1,3,0,0,0,0,0,0.4479500891265597,0.5215411947590496,-0.07359110563248988,0,1,0.0,0.08510536398467433,-0.08510536398467433,0
BR1_3227730875,1062,-286,28,-1,0,1132,385,44,-202,276,7,-622,-1278,-18,551,-357,1,203,688,-6,0,1,2,1,0,0,0,0,0.5360095977637797,0.4685269323040221,0.06748266545975756,1,1,0.13492063492063489,-0.1527777777777778,0.2876984126984127,0
BR1_3227737591,-3283,-1516,2,-6,0,-447,-419,-3,-1059,217,16,-966,-1118,-24,-918,-99,-1,107,-97,14,0,0,3,0,0,0,0,0,0.45587755102040817,0.5525401739643225,-0.09666262294391437,1,1,0.07249183564973043,0.16544352823588207,-0.09295169258615164,0
BR1_3227741193,-2396,-1229,-29,-6,0,726,784,22,-1209,-723,-25,-1772,-434,7,-88,-45,-15,-53,-811,-18,0,1,0,0,0,0,0,0,0.31055133450224043,0.5642170329670331,-0.25366569846479264,1,1,0.05059523809523814,0.0029004329004329032,0.047694805194805234,0
BR1_3227742723,3660,2750,34,8,0,1876,1935,14,2437,1522,25,-894,-825,-23,166,202,20,75,-84,-2,0,1,3,0,0,0,0,1,0.4941900452488688,0.5001109701965758,-0.005920924947707018,1,0,0.2142857142857143,0.0,0.2142857142857143,1
BR1_3227743674,1108,-395,1,2,0,-764,-675,-17,-1094,-604,-9,1504,391,12,1200,38,12,262,455,3,0,0,0,2,0,0,0,0,0.44790176616552324,0.5068197767145135,-0.05891801054899026,1,1,0.21329365079365076,-0.013888888888888895,0.22718253968253965,1
